196|	Pb		37 min|3	2.22E3|1.8E2	ec ?+	? 100			-7339|26	4238|17	2148|14	-15394|9	9712|20	4482|13	7873.34|4	195972787|8	-25348|8	1957
82		114			?	? 3 x 10-5												
197|	Pb		8.1 min|17	4.86E2|1.02E2	ec ?+	100	-1.075 2	-0.08 17	-5058|10	3892|16	3596|17	-14808|25	7468|9	4538|13	7871.282|24	196973435|5	-24745|5	1955
82		115																
198|	Pb		2.4 h|1	8.64E3|3.6E2	ec ?+	100			-6698|29	3692|9	1461|12	-14452|12	9393|10	5015|19	7878.97|4	197972015|9	-26067|9	1955
82		116																
199|	Pb		90 min|10	5.4E3|6E2	ec ?+	100	-1.0742 12	+0.08 9	-4434|15	3357|25	2830|30	-13930|30	7236|13	4992|13	7875.74|5	198972913|11	-25232|10	1950
82		117																
200|	Pb		21.5 h|4	7.74E4|1.44E3	ec	100			-5880|25	3150|11	796|12	-13525|15	9091|15	5480|30	7881.81|5	199971818|12	-26251|11	1950
82		118																
201|	Pb		9.33 h|3	3.36E4|1.08E2	ec ?+	100	+0.6753 5	-0.01 4	-3855|20	2844|14	1910|20	-12972|26	7091|18	5513|15	7877.88|7	200972870|15	-25271|14	1950
82		119																
202|	Pb		52.5 x 103|y|28	1.66E12|8.84E10	ec	100			-5199|16	2589|4	40|4	-12595|16	8741|14	6049|15	7882.150|19	201972152|4	-25941|4	1954
82		120			?	1|LT												
203|	Pb		51.92 h|3	1.87E5|1.08E2	ec	100	+0.6864 5	+0.095 52	-3262|14	2335|7	975|7	-12116|17	6917|8	6095|7	7877.40|3	202973391|7	-24787|7	1942
82		121																
204|	Pb		? 1.4 x 1017|y	4.42E24|1.58E32	?	?			-4464|9	1968.5|11	-763.7|16	-11656|13	8395|6	6637.5|3	7879.932|6	203973043.4|12	-25109.9|11	1932
82		122	1.4 %|1															
205|	Pb		1.73 x 107|y|7	5.46E14|2.21E13	ec	100			-2706|5	1467.4|11	50.6|17	-11196|9	6731.66|11	6713.06|21	7874.331|6	204974481.6|12	-23770.2|11	1954
82		123																
206|	Pb		STABLE|						-3757|8	1134.8|10	-1532.2|17	-10792|5	8086.66|6	7253.7|5	7875.362|6	205974465.1|12	-23785.6|11	1927
82		124	24.1 %|1															
207|	Pb		STABLE|						-2397.4|21	392.3|13	-1418|6	-10495|8	6737.78|10	7487.6|6	7869.866|6	206975896.7|12	-22452.0|11	1927
82		125	22.1 %|1															
208|	Pb		STABLE|						-2878.4|20	516.6|12	-4998.5|22	-9765.3|21	7367.87|5	8003|5	7867.453|6	207976651.9|12	-21748.6|11	1927
82		126	52.4 %|1															
209|	Pb		3.234 h|7	1.16E4|2.52E1	?-	100	-1.4735 16	-0.27 17	644.0|11	2248|4	-3970|6	-6815.7|22	3937.4|13	8153.5|21	7848.648|8	208981089.9|19	-17614.6|17	1940
82		127																
210|	Pb		22.20 y|22	7.01E8|6.94E6	?-	100			63.5|5	3792|20	-5482|12	-4541.2|5	5185.2|12	8373|6	7835.965|7	209984188.3|16	-14728.5|14	1900
82		128			?	1.9 x 10-6|4												
211|	Pb		36.1 min|2	2.17E3|1.2E1	?-	100	-1.4037 8	+0.087 62	1366|5	3570|30	-4410|40	-3772.3|25	3835.8|26	8535|12	7817.007|11	210988735.4|24	-10492.9|23	1904
82		129																
212|	Pb		10.64 h|1	3.83E4|3.6E1	?-	100			569.1|18	3290|30	-6000|200	-3761|6	5127.2|25	8760|40	7804.319|9	211991896.0|20	-7548.8|18	1905
82		130																
213|	Pb		10.2 min|3	6.12E2|1.8E1	?-	100			2028|8	3020|150#	-4987|28	-3157|7	3726|7	8940|200#	7785.17|3	212996561|7	-3204|7	1964
82		131																
214|	Pb		27.06 min|7	1.62E3|4.2E0	?-	100			1018|11	2760|200#	-6650|200	-3022|5	5051|7	9256|27	7772.394|9	213999803.8|21	-182.8|20	1904
82		132																
215|	PB		147 s|12	1.47E2|1.2E1	?-	100			2710|50	2540|200#	-5570|300	-2530|50	3550|50	9410|200#	7752.74|24	215004660|60	4340|50	1998
82		133																
216|	PB		> 300 ns	3E-7|5E15	?-	?			1610|200#	2300|360#	-7240|360#	-2220|200#	4930|200#	9720|360#	7740|1#	216008030|210#	7480|200#	2009
82		134																
217|	PB		> 300 ns	3E-7|5E15	?-	?			3510|300#	2150|420#	-6070|500#	-1700|300#	3310|360#	9770|420#	7719|1#	217013140|320#	12240|300#	2009
82		135																
218|	PB		> 300 ns	3E-7|5E15	?-	?			2240|300#	1850|500#	#	-1350|300#	4860|420#	10150|500#	7706|1#	218016590|320#	15450|300#	2009
82		136																
219|	PB		> 300 ns	3E-7|5E15	?-	?			4000|450#	1650|570#	#	-1010|400#	3250|500#	10190|570#	7686|2#	219021770|430#	20280|400#	2009
82		137																
220|	PB		> 300 ns	3E-7|5E15	?-	?			2850|500#	1380|570#	#	-680|450#	4680|570#		7672|2#	220025410|430#	23670|400#	2010
82		138																
184|	Bi		13 ms|2	1.3E-2|2E-3	?	? 100				8020|50	12110|80			-1350|80	7712.6|4	184001140|80	1060|80	2003
83		101																
185|	Bi		58 ?s|4	5.8E-5|4E-6	p	90|2				8140|80#	9310|80		11370|110#	-1530|80#	7732|0#	184997600|90#	-2240|80#	1996
83		102			?	10|2												
186|	Bi		15.0 ms|17	1.5E-2|1.7E-3	?	? 100			-7247|25	7757|12	11536|20		8980|80#	-1106|23	7739.12|9	185996622|18	-3146|17	1997
83		103																
187|	Bi		37 ms|2	3.7E-2|2E-3	?	100			-9210|30	7779|4	8604|11	-18556|21	11308|20	-1010|15	7758.21|5	186993147|11	-6383|10	1999
83		104																
188|	Bi		0.21 s|9	2.1E-1|9E-2	ec ?+	< 100			-6650|23	7264|5	10621|15	-18090|30	8883|15	-503|12	7764.19|6	187992276|12	-7195|11	1980
83		105			?	> 0												
189|	Bi		658 ms|47	6.58E-1|4.7E-2	?	? 100			-8640|30	7268.2|27	7779|25	-17592|29	10941|24	-462|23	7781.00|11	188989195|22	-10065|21	1973
83		106																
190m1	Bi		6.3 s|1	6.3E0|1E-1	?	90|+10-30			-6036|26	6862|3	9817|26	-17250|30	8610|30	45|27	7785.34|12	189988621|24	-10600|23	1972
83		107			ec ?+	10|+30-10												
191|	Bi		12.4 s|3	1.24E1|3E-1	?	51|10			-8171|10	6780|3	6990|40	-16747|15	10711|24	112|15	7800.66|4	190985787|8	-13239|7	1972
83		108			ec ?+	49|10												
192|	Bi		34.6 s|9	3.46E1|9E-1	ec ?+	88|5			-5460|30	6377|4	9020|30	-16540|30	8370|30	590|50	7803.61|16	191985470|30	-13530|30	1971
83		109			?	12|5												
193|	Bi		63.6 s|30	6.36E1|3E0	ec ?+	96.5|15			-7559|16	6307|5	6310|50	-15885|13	10420|30	618|15	7817.17|4	192982947|8	-15885|8	1971
83		110			?	3.5|15												
194|	Bi		95 s|3	9.5E1|3E0	ec ?+	99.54|25			-5024|14	5918|5	8179|18	-15775|16	8216|10	1120|50	7819.22|3	193982792|7	-16029|6	1971
83		111			?	0.46|25												
195|	Bi		183 s|4	1.83E2|4E0	ec ?+	99.97|2			-6970|40	5832|5	5682|19	-15092|14	10068|8	1107|18	7830.757|27	194980649|6	-18026|5	1971
83		112			?	0.03|2												
196|	Bi		308 s|12	3.08E2|1.2E1	ec ?+	? 100			-4536|28	5440|40	7339|26	-15020|40	8055|25	1590|30	7831.90|12	195980667|26	-18009|24	1976
83		113			?	0.00115|34												
197|	Bi		9.33 min|50	5.6E2|3E1	ec ?+	100			-6330|50	5365|11	5058|10	-14285|16	9749|26	1628|11	7841.63|4	196978865|9	-19687|8	1971
83		114			?	1 x 10-4|SY												
198|	Bi		10.3 min|3	6.18E2|1.8E1	ec ?+	100			-3900|30	5140|30	6698|29	-14080|60	7754|29	1913|28	7841.19|14	197979210|30	-19369|28	1950
83		115																
199|	Bi		27 min|1	1.62E3|6E1	ec ?+	100	4.6 4		-5589|21	4933|7	4434|15	-13396|20	9500|30	2019|14	7849.52|5	198977673|11	-20798|11	1950
83		116																
200|	Bi		36.4 min|5	2.18E3|3E1	ec ?+	100			-3429|24	4701|25	5880|25	-13234|29	7645|25	2428|24	7848.50|11	199978131|24	-20371|22	1950
83		117																
201|	Bi		103 min|3	6.18E3|1.8E2	ec ?+	100	4.8 3		-4895|16	4500|6	3855|20	-12546|17	9117|27	2454|19	7854.81|8	200977009|16	-21416|15	1950
83		118																
202|	Bi		1.71 h|4	6.16E3|1.44E2	ec ?+	100	+4.259 14	-0.72 8	-2800|18	4362|17	5199|16	-12292|16	7396|22	2759|21	7852.54|8	201977733|17	-20741|15	1951
83		119																
203|	Bi		11.76 h|5	4.23E4|1.8E2	ec ?+	100	-0.67 7	+4.017 13	-4214|15	4110|30	3262|14	-11655|15	8855|20	2873|13	7857.47|6	202976892|14	-21525|13	1950
83		120																
204|	Bi		11.22 h|10	4.04E4|3.6E2	ec ?+	100	+4.322 15	-0.49 15	-2305|14	3976|11	4464|9	-11406|13	7192|16	3148|11	7854.21|4	203977836|10	-20646|9	1947
83		121																
205|	Bi		15.31 d|4	1.32E6|3.46E3	ec ?+	100			-3543|11	3691|15	2706|5	-10795|12	8490|11	3244|5	7857.316|25	204977386|5	-21065|5	1951
83		122																
206|	Bi		6.243 d|3	5.39E5|2.59E2	ec ?+	100	+4.361 8	-0.39 4	-1840|9	3527|8	3757|8	-10578|13	7035|9	3547|8	7853.32|4	205978499|8	-20028|8	1947
83		123																
207|	Bi		31.55 y|4	9.96E8|1.26E6	ec ?+	100			-2909|7	3281.8|21	2397.4|26	-9937|5	8098|8	3558.0|21	7854.505|12	206978470.5|26	-20054.6|24	1950
83		124																
208|	Bi		3.68 x 105|y|4	1.16E13|1.26E11	ec ?+	100	+4.578 13	-0.51 7	-1400.6|24	3051.0|20	2878.4|26	-9796|7	6886.9|27	3707.1|20	7849.853|11	207979742.0|25	-18870.2|23	1953
83		125																
209|	Bi		2.01 x 1019|y|8	6.34E26|2.52E25	?	100	+4.1103 5	-0.55 1	-1892.6|16	3137.3|8	-644.0|22	-8860.4|15	7459.8|19	3799.0|8	7847.987|7	208980398.5|15	-18258.7|14	1924
83		126	100 %															
210|	Bi		5.012 d|5	4.33E5|4.32E2	?-	100	-0.04451 6	+0.136 1	1161.2|8	5036.5|8	-63.5|20	-6497.2|16	4604.63|8	4466.3|11	7832.542|6	209984120.2|15	-14792.0|14	1905
83		127			?	13.2 x 10-5|10												
211|	Bi		2.14 min|2	1.28E2|1.2E0	?	99.724|4	+3.79 7		573|5	6750.4|5	-1366|6	-3977|5	5138|5	4420|5	7819.774|26	210987269|6	-11859|5	1905
83		128			?-	0.276|4												
212|	Bi		60.55 min|6	3.63E3|3.6E0	?-	64.06|6	0.41 5	+0.1 3	2251.5|17	6207.26|3	-569.1|26	-3756.7|17	4330|6	4914.0|27	7803.313|9	211991285.0|20	-8118.0|19	1905
83		129			?	35.94|6												
213|	Bi		45.59 min|6	2.74E3|3.6E0	?-	97.80|10	+3.717 13	-0.60 5	1422|5	5988|3	-2028|9	-2933|5	5185|5	4972|5	7791.021|24	212994384|5	-5232|5	1947
83		130			?	2.20|10												
214|	Bi		19.9 min|4	1.19E3|2.4E1	?-	99.979|1			3269|11	5621|3	-1018|11	-2618|12	4040|12	5286|13	7773.49|5	213998711|12	-1201|11	1904
83		131			?	0.021|1												
					?- ?	0.003												
215|	Bi		7.6 min|2	4.56E2|1.2E1	?-	100			2171|6	5280|40	-2710|50	-1972|6	5241|13	5477|6	7761.717|26	215001749|6	1629|6	1953
83		132																
216|	Bi		2.25 min|5	1.35E2|3E0	?-	? 100			4092|11	5000|200#	-1610|200	-1656|11	3827|13	5760|50	7743.50|5	216006306|12	5874|11	1989
83		133																
217|	Bi		98.5 s|13	9.85E1|1.3E0	?-	100			2846|19	4520|30	-3510|300	-1124|18	5215|21	6040|200#	7731.85|8	217009372|19	8730|18	1998
83		134																
218|	Bi		33 s|1	3.3E1|1E0	?-	100			4859|27	4330|200#	-2240|300	-739|28	3590|30	6310|300#	7712.83|12	218014188|29	13216|27	1998
83		135																
219|	BI		22 s|7	2.2E1|7E0	?-	?			3600|200#	3950|360#	-4000|450#	-150|200#	5000|200#	6460|360#	7700|1#	219017480|210#	16280|200#	2009
83		136																
220|	BI		> 300 ns	3E-7|5E15	?-	?			5550|300#	3680|420#	-2850|500#	70|300#	3530|360#	6750|500#	7682|1#	220022350|320#	20820|300#	2009
83		137																
221|	BI		> 300 ns	3E-7|5E15	?-	?			4320|300#	3360|500#	#	760|300#	4790|420#	6860|500#	7668|1#	221025870|320#	24100|300#	2009
83		138			?- n	?												
223|	BI		> 300 ns	3E-7|5E15	?-	?			5060|450#		#	1580|400#	4660|500#		7636|2#	223034500|430#	32140|400#	2009
83		140			?- n	?												
224|	BI		> 300 ns	3E-7|5E15	?-	?			6920|440#		#	1680|440#	3380|570#		7617|2#	224039540|430#	36830|400#	2010
83		141			?- n	?												
186|	Po		28 ?s|+16-6	2.8E-5|1.1E-5	?	? 100				8501|14	7247|25			950|80#	7695.95|10	186004403|20	4101|18	2005
84		102																
187|	PO		1.40 ms|25	1.4E-3|2.5E-4	?	? 100				7979|15	9210|30		9340|40	1310|40	7704.76|17	187003040|30	2830|30	2005
84		103																
188|	Po		0.40 ms|+20-15	4E-4|1.8E-4	ec ?+	< 100				8082|15	6650|23		11440|40	1450|22	7724.65|11	187999416|21	-544|20	1999
84		104			?	> 0												
189|	Po		3.5 ms|5	3.5E-3|5E-4	?	? 100				7694|15	8640|30		8950|30	1516|25	7731.13|12	188998473|24	-1422|22	1999
84		105																
190|	Po		2.46 ms|5	2.46E-3|5E-5	?	100				7693|7	6036|26		11213|26	1788|25	7749.46|7	189995101|14	-4564|13	1996
84		106																
191|	Po		22 ms|1	2.2E-2|1E-3	?	99.0|10			-8933|18	7493|5	8171|10		8576|15	1758|24	7753.79|4	190994558|8	-5069|7	1993
84		107																
192|	Po		32.2 ms|3	3.22E-2|3E-4	?	? 99.5			-11000|30	7320|3	5460|30	-20006|20	11073|13	2120|13	7771.07|6	191991336|12	-8071|11	1977
84		108			ec ?+	? 0.5												
193|	Po		388 ms|40	3.88E-1|4E-2	?	? 100	-0.389 37	-1.31 30	-8258|26	7094|4	7559|16	-19320|30	8326|18	2080|30	7773.95|7	192991062|16	-8325|15	1967
84		109																
194|	Po		0.392 s|4	3.92E-1|4E-3	?	? 100			-10284|28	6987|3	5024|14	-19009|25	10751|19	2409|15	7789.29|7	193988186|14	-11005|13	1967
84		110			ec ?+	?												
195|	Po		4.64 s|9	4.64E0|9E-2	?	94|4	-0.601 42	-0.87 25	-7590|40	6749.9|28	6970|40	-18410|40	8120|40	2320|40	7791.00|19	194988130|40	-11060|40	1967
84		111			ec ?+	6|4												
196|	Po		5.8 s|2	5.8E0|2E-1	?	? 98			-9560|30	6658.1|24	4536|28	-18074|17	10490|40	2736|15	7804.77|7	195985536|15	-13473|14	1967
84		112			ec ?+	? 2												
197|	Po		84 s|16	8.4E1|1.6E1	ec ?+	56|7	-0.882 65	-0.44 20	-7000|50	6412|3	6330|50	-17510|60	7960|50	2640|60	7805.53|25	196985660|50	-13360|50	1965
84		113			?	44|7												
198|	Po		1.760 min|24	1.06E2|1.44E0	?	57|2			-8759|18	6309.7|14	3900|30	-17189|19	10190|50	3075|19	7817.56|9	197983389|19	-15473|17	1965
84		114			ec ?+	43|2												
199|	Po		5.47 min|15	3.28E2|9E0	ec ?+	92.5|3	-0.912 65	-0.27 12	-6385|19	6074.3|19	5589|21	-16565|19	7806|25	3130|30	7817.50|9	198983673|19	-15208|18	1965
84		115			?	7.5|3												
200|	Po		11.51 min|8	6.91E2|4.8E0	ec ?+	88.9|3			-7954|26	5981.6|18	3429|24	-16190|9	9805|20	3433|13	7827.44|4	199981812|8	-16942|8	1951
84		116			?	11.1|3												
201|	Po		15.6 min|1	9.36E2|6E0	ec ?+	98.87|3	-0.984 70	+0.10 10	-5732|10	5799.3|17	4895|16	-15605|25	7651|9	3439|23	7826.561|25	200982264|5	-16521|5	1951
84		117			?	1.13|3												
202|	Po		44.6 min|4	2.68E3|2.4E1	ec ?+	98.08|7			-7351|29	5701.0|17	2800|18	-15223|12	9492|10	3814|17	7834.80|4	201980739|9	-17942|9	1951
84		118			?	1.92|7												
203|	Po		36.7 min|5	2.2E3|3E1	ec ?+	99.89|2	+0.7405 15	+0.17 10	-5148|14	5496|5	4214|15	-14791|29	7441|12	3858|18	7832.86|4	202981416|9	-17311|9	1951
84		119			?	0.11|2												
204|	Po		3.519 h|12	1.27E4|4.32E1	ec ?+	99.33|3			-6466|25	5484.9|14	2305|14	-14250|15	9102|14	4105|17	7839.08|5	203980310|12	-18341|11	1951
84		120			?	0.67|3												
205|	Po		1.74 h|8	6.26E3|2.88E2	ec ?+	99.96|1	+0.76 6	+0.17	-4549|18	5325|10	3543|11	-13717|24	7251|15	4164|14	7836.22|5	204981190|11	-17521|10	1951
84		121			?	0.04|1												
206|	Po		8.8 d|1	7.6E5|8.64E3	ec ?+	94.55|5			-5759|16	5327.0|13	1840|9	-13288|16	8739|11	4413|6	7840.597|19	205980474|4	-18189|4	1947
84		122			?	5.45|5												
207|	Po		5.80 h|2	2.09E4|7.2E1	ec ?+	99.979|2	+0.79 6	+0.28	-3918|14	5215.9|25	2909|7	-12787|16	7028|8	4406|10	7836.67|3	206981593|7	-17146|7	1947
84		123			?	0.021|2												
208|	Po		2.898 y|2	9.15E7|6.31E4	?	99.9960|4			-5000|9	5215.4|13	1400.6|29	-12313|13	8395|7	4703.9|25	7839.358|8	207981245.6|19	-17469.6|17	1947
84		124			ec ?+	0.0040|4												
209|	Po		124 y|3	3.91E9|9.47E7	?	99.546|7	0.68 8		-3483|5	4979.2|14	1892.6|22	-11968|9	6967.8|19	4784.8|24	7835.188|9	208982430.3|19	-16366.1|18	1949
84		125			ec ?+	0.454|7												
210|	Po		138.376 d|2	1.2E7|1.73E2	?	100			-3981|8	5407.53|7	-1161.2|18	-11142|5	7658.4|14	4983.4|8	7834.346|5	209982873.6|12	-15953.1|11	1898
84		126																
211|	Po		0.516 s|3	5.16E-1|3E-3	?	100	-1.197 85	-0.77 8	-785.3|25	7594.6|5	-573|6	-8532|8	4550.7|5	4929.6|9	7818.784|6	210986653.1|13	-12432.6|13	1913
84		127																
212|	Po		0.299 ?s|2	2.99E-7|2E-9	?	100			-1741.3|21	8954.20|11	-2251.5|22	-6793.5|25	6008.2|5	5799|5	7810.243|5	211988867.9|12	-10369.5|12	1906
84		128																
213|	Po		3.72 ?s|2	3.72E-6|2E-8	?	100			-74|5	8536.1|26	-1422|6	-6097|3	4355.4|29	5825|3	7794.024|14	212992857|3	-6654|3	1947
84		129																
214|	Po		164.3 ?s|20	1.64E-4|2E-6	?	100			-1090|4	7833.54|6	-3269|11	-5962|5	5887.8|28	6527|5	7785.116|7	213995201.2|16	-4470.0|14	1912
84		130																
215|	Po		1.781 ms|5	1.78E-3|5E-6	?	99.99977|2			714|7	7526.3|8	-2171|6	-5233|5	4143.0|25	6630|11	7768.176|10	214999418.5|23	-541.7|21	1911
84		131			?-	2.3 x 10-4|2												
216|	Po		0.145 s|2	1.45E-1|2E-3	?	100			-474|4	6906.3|5	-4092|11	-5033|7	5747.2|23	7136|6	7758.819|8	216001913.5|19	1782.4|18	1910
84		132																
217|	Po		1.46 s|5	1.46E0|5E-2	?	> 95			1489|8	6662.1|23	-2846|19	-4444|7	3970|7	7279|13	7741.36|3	217006316|7	5884|7	1956
84		133			?-	< 5												
218|	Po		3.098 min|12	1.86E2|7.2E-1	?	99.980|2			259|12	6114.75|9	-4859|27	-4109|5	5598|7	7662|18	7731.528|9	218008971.5|21	8356.9|20	1904
84		134			?-	0.020|2												
219|	Po		620 s|59	6.2E2|5.9E1	?-	71.8|20			2285|16	5910|50	-3600|200	-3488|20	3747|16	7820|30	7713.33|7	219013614|17	12681|16	1998
84		135			?	28.2|20												
220|	Po		> 300 ns	3E-7|5E15	?-	?			888|23	5360|200#	-5560|300	-3204|18	5489|24	8310|200#	7703.22|8	220016386|19	15263|18	1998
84		136																
221|	Po		112 s|+58-28	1.12E2|4.3E1	?-	100			2991|24	5110|300#	-4320|300	-2673|24	3561|26	8330|300#	7684.48|9	221021228|21	19774|20	2010
84		137																
222|	PO		550 s|430	5.5E2|4.3E2					1530|40	4610|300#	-6240|300	-2370|40	5360|40	8900|300#	7674.00|18	222024140|40	22490|40	2010
84		138																
223|	PO		> 300 ns	3E-7|5E15	?-	?			3650|200#	4370|450#	-5060|450#	-1950|200#	3480|200#	8940|360#	7655|1#	223029070|210#	27080|200#	2010
84		139																
224|	PO		> 300 ns	3E-7|5E15	?-	?			2200|200#	3820|450#	-6920|450#	-1590|200#	5240|280#	9510|450#	7644|1#	224032110|210#	29910|200#	2010
84		140																
225|	PO		> 300 ns	3E-7|5E15	?-	?			4140|420#		#	-1250|300#	3450|360#	9590|500#	7626|1#	225037070|320#	34530|300#	2010
84		141																
226|	PO		> 300 ns	3E-7|5E15	?-	?			2930|500#		#	-920|500#	5050|500#		7614|2#	226040310|430#	37550|400#	2010
84		142																
227|	PO		> 300 ns	3E-7|5E15	?-	?			4800|500#		#	-400|500#	3340|570#		7596|2#	227045390|430#	42280|400#	2010
84		143																
191|	At		1.7 ms|+11-5	1.7E-3|8E-4	?	? 100				7822|14	8933|18			-1139|21	7702.92|8	191004148|17	3864|16	2003
85		106																
192m1	At		88 ms|6	8.8E-2|6E-3	?	? 100				7696|26	11000|30		9010|30	-706|29	7709.73|14	192003140|30	2926|28	2006
85		107																
193|	At		28 ms|+5-4	2.8E-2|5E-3	?	? 100			-9110|30	7572|7	8258|26		11060|40	-714|24	7727.11|11	192999928|23	-67|22	2003
85		108																
194m1	At		? 40 ms	4E-2	ec ?+	?			-6440|30	7454|11	10284|28	-17830|40	8720|30	-316|29	7732.25|13	193999227|27	-720|25	2009
85		109			?	?												
195|	At		290 ms|20	2.9E-1|2E-2	?	100			-8520|50	7344|6	7590|40	-17265|19	10821|27	-245|16	7748.09|5	194996274|10	-3470|10	1999
85		110																
196|	At		0.388 s|7	3.88E-1|7E-3	?	? 95.1			-5890|30	7195|3	9560|30	-17040|60	8520|30	150|50	7752.01|15	195995800|30	-3910|30	1967
85		111			ec ?+	? 4.9												
197|	At		0.388 s|6	3.88E-1|6E-3	?	96.1|12			-7866|18	7104|3	7000|50	-16398|16	10510|30	171|16	7766.02|4	196993177|9	-6355|8	1967
85		112			ec ?+	3.9|12												
198|	At		4.2 s|2	4.2E0|2E-1	?	90|10			-5484|15	6889.4|19	8759|18	-16296|17	8431|10	650|50	7769.37|3	197992792|6	-6715|6	1967
85		113			ec ?+	10|10												
199|	At		7.03 s|15	7.03E0|1.5E-1	?	90|5			-7320|40	6777.3|11	6385|19	-15664|14	10180|8	639|18	7781.488|27	198990528|6	-8823|5	1967
85		114			ec ?+	10|5												
200|	At		43 s|1	4.3E1|1E0	?	52|3			-4983|28	6596.2|13	7954|26	-15560|40	8236|25	1070|30	7783.76|12	199990351|26	-8988|24	1963
85		115			ec ?+	48|3												
201|	At		85.2 s|16	8.52E1|1.6E0	?	71|7			-6720|50	6472.8|16	5732|10	-14856|16	9873|26	1137|11	7794.15|4	200988417|9	-10789|8	1963
85		116			ec ?+	29|7												
202|	At		184 s|1	1.84E2|1E0	ec ?+	63|7			-4320|30	6353.8|13	7351|29	-14590|60	7873|29	1359|28	7794.54|14	201988630|30	-10591|28	1961
85		117			?	37|7												
203|	At		7.4 min|2	4.44E2|1.2E1	ec ?+	69|3			-6009|21	6210.1|8	5148|14	-13959|20	9640|30	1510|14	7803.65|5	202986943|11	-12163|11	1951
85		118			?	31|3												
204|	At		9.12 min|11	5.47E2|6.6E0	ec ?+	96.09|16			-3905|23	6070.4|12	6466|25	-13793|29	7784|25	1854|24	7803.55|11	203987251|24	-11875|22	1961
85		119			?	3.91|16												
205|	At		26.9 min|8	1.61E3|4.8E1	ec ?+	90|2			-5262|16	6019.6|17	4549|18	-13073|17	9168|27	1920|19	7810.21|7	204986074|16	-12972|15	1951
85		120			?	10|2												
206|	At		30.6 min|8	1.84E3|4.8E1	ec ?+	99.10|8			-3297|17	5887|5	5759|16	-12791|16	7529|21	2197|18	7808.84|7	205986656|16	-12430|15	1961
85		121			?	0.90|8												
207|	At		1.81 h|3	6.52E3|1.08E2	ec ?+	91.4|10			-4593|15	5872|3	3918|14	-12166|15	8869|19	2328|13	7813.96|6	206985800|13	-13227|12	1951
85		122			?	8.6|10												
208|	At		1.63 h|3	5.87E3|1.08E2	ec ?+	99.45|6			-2814|14	5751.1|22	5000|9	-11906|12	7314|15	2613|11	7811.56|4	207986613|10	-12470|9	1950
85		123			?	0.55|6												
209|	At		5.42 h|5	1.95E4|1.8E2	ec ?+	95.9|5			-3942|11	5757.0|20	3483|5	-11298|12	8484|10	2702|5	7814.777|24	208986170|5	-12883|5	1951
85		124			?	4.1|5												
210|	At		8.1 h|4	2.92E4|1.44E3	ec ?+	99.825|20			-2367|9	5631.2|10	3981|8	-11102|13	7161|9	2895|8	7811.66|4	209987147|8	-11972|8	1949
85		125			?	0.175|20												
211|	At		7.214 h|7	2.6E4|2.52E1	ec	58.20|8			-2892|7	5982.4|13	785|3	-10114|5	7746|8	2983.1|25	7811.354|13	210987496.1|29	-11647.3|27	1940
85		126			?	41.80|8												
212|	At		0.314 s|2	3.14E-1|2E-3	?	100			31|4	7817.1|6	1741.3|26	-7944|7	5052|3	3484.6|22	7798.340|11	211990737.2|26	-8628.2|24	1954
85		127			ec ?+	< 3 x 10-2												
					?-	< 2 x 10-6												
213|	At		125 ns|6	1.25E-7|6E-9	?	100			-884|6	9254|5	74|6	-5991|6	6023|5	3499|5	7790.003|23	212992937|5	-6580|5	1968
85		128																
214|	At		558 ns|10	5.58E-7|1E-8	?	100			940|10	8987|4	1090|5	-5755|5	4872|6	4015|5	7776.366|20	213996372|5	-3380|4	1949
85		129																
215|	At		0.10 ms|2	1E-4|2E-5	?	100			-87|10	8178|4	-714|7	-5007|11	5947|8	4075|7	7767.86|3	214998652|7	-1256|7	1944
85		130																
216|	At		0.30 ms|3	3E-4|3E-5	?	100			2004|7	7950|3	474|4	-4646|8	4559|8	4491|4	7753.002|17	216002423|4	2257|4	1948
85		131			?-	< 6 x 10-3												
					ec	< 3 x 10-7												
217|	At		32.3 ms|4	3.23E-2|4E-4	?	99.993|3			736|6	7201.3|12	-1489|8	-3930|8	5933|6	4677|5	7744.616|23	217004718|5	4395|5	1947
85		132			?-	0.007|3												
218|	At		1.5 s|3	1.5E0|3E-1	?	99.9			2881|12	6874|3	-259|12	-3632|12	4368|13	5074|13	7729.13|5	218008694|12	8098|12	1943
85		133			?-	0.1												
219|	At		56 s|3	5.6E1|3E0	?	93.6|10			1566.7|29	6342|5	-2285|16	-2893|4	5773|12	5250|4	7720.196|15	219011161|3	10396|3	1953
85		134			?-	6.4|10												
220|	At		3.71 min|4	2.23E2|2.4E0	?-	92|2			3764|14	6077|18	-888|23	-2525|14	4092|14	5595|21	7703.70|6	220015433|15	14376|14	1989
85		135			?	8|2												
221|	At		2.3 min|2	1.38E2|1.2E1	?-	100			2311|15	5628|23	-2991|24	-1901|14	5664|20	5770|23	7694.47|6	221018017|15	16783|14	1989
85		136																
222|	At		54 s|10	5.4E1|1E1	?-	100			4581|16	5310|30	-1530|40	-1590|17	3901|21	6110|25	7677.39|7	222022494|17	20953|16	1989
85		137																
223|	At		50 s|7	5E1|7E0	?-	100			3038|16	4720|200#	-3650|200	-1016|14	5596|21	6350|40	7668.05|6	223025151|15	23428|14	1989
85		138																
224|	AT		1.3 min|+23-4	7.8E1|8.1E1	?-	?			5266|24	4470|300#	-2200|200	-750|24	3788|26	6660|200#	7650.73|10	224029749|24	27711|22	2010
