38,57,Sr,4.3305,102,0,0,1/2+,,23.90,14,S,23.9,0.14,B-,100,0,,,,,,,,-0.537,,,,6089.296,7240,-839.41,9,-6570.5,6,-9228.058,21,4345.16,6,13845.74,6,8549.111,61,94919355.84,6239,-75119.551,5812,
38,58,Sr,4.3522,125,0,0,0+,,1.07,1,S,1.07,0.01,B-,100,0,,,,,,,,,,,,5411.738,9726,213.37,11,-6579.75,9,-11569.808,9,5875.92,10,14321.63,22,8521.265,88,95921712.692,9098,-72924.157,8475,
38,59,Sr,4.3625,135,0,0,1/2+,,429,5,MS,0.429,0.005,B-,100,0,B-N,0.05,0,,,,,-0.4983,,,,7539.969,7521,1683.12,7,-6870.38,4,-10062.317,4,3728.61,9,14516.08,5,8471.856,35,96926374.776,3633,-68581.454,3385,
38,60,Sr,4.4377,214,0,0,0+,,0.653,2,S,0.653,0.002,B-,100,0,B-N,0.25,0.05,,,,,,,,,5871.673,8558,1627.00,7,-7500.25,13,-12053.958,16,5912.97,5,15192.94,4,8445.745,33,97928691.86,3463,-66423.104,3226,
38,61,Sr,4.4495,225,0,0,3/2+,,0.269,1,S,0.269,0.001,B-,100,0,B-N,0.1,0.019,,,,,-0.261,,0.84,,8128.424,8138,1702.06,9,-8787.4,19,-11400.258,6,4169.61,6,15441.23,17,8402.552,48,98932880.511,5089,-62521.401,4741,
38,62,Sr,4.4640,240,0,0,0+,,202,3,MS,0.202,0.003,B-,100,0,B-N,0.78,0.13,,,,,,,,,7506.493,13273,2757.61,10,-9166.14,22,-13573.839,21,5370.82,9,15988.73,8,8372.234,72,99935779.615,7686,-59820.903,7160,
38,63,Sr,,,0,0,(5/2-),,118,3,MS,0.118,0.003,B-,100,0,B-N,2.37,0.14,,,,,,,,,9736.095,11055,3931.17,14,-10326.33,131,-12479.907,200,3575.32,11,16366.81,21,8324.74,84,100940606.266,9103,-55324.907,8480,
38,64,Sr,,,0,0,0+,,69,6,MS,0.069,0.006,B-,100,0,B-N,5.5,1.5,,,,,,,,,9013.873,67191,4830.38,67,-10273,306,-14452.304,305,4905.71,68,16603,211,8291.22,658,101944004.68,72000,-52159.304,67068,
38,65,Sr,,,0,0,,,53,10,MS,0.053,0.01,B-,100,0,B-2N,,0,B-N,,0,,,,,,11035,196,5680,196,-11088,446,-13814.0,446,3334,207,17004,357,8243,2,102949090,210,-47422,196,
38,66,Sr,,,0,0,0+,,53,5,MS,0.053,0.005,B-,100,0,B-2N,,0,B-N,,0,,,,,,9958,499,6280,298,-11479,499,,,4755,357,17787,499,8210,3,103952650,320,-44106,298,
38,67,Sr,,,0,0,,,39,5,MS,0.039,0.005,B-,100,0,B-2N,,0,B-N,,0,,,,,,12660,1428,7382,643,-11908,711,,,2576,585,,,8156,5,104958550,540,-38610,503,
38,68,SR,,,0,0,0+,,20,+8-7,MS,0.02,0.008,B-,100,0,B-2N,,0,B-N,,0,,,,,,11263,783,8409,1465,,,,,4251,783,,,8119,6,105962651,644,-34790,600,
38,69,SR,,,0,0,,GT,395,,NS,0.000000395,5e15,B-2N,,0,B-N,,0,B-,,0,,,,,,13465,862,9082,862,,,,,2181,922,,,8064,7,106968975,751,-28900,700,
39,37,Y,,,0,0,,GT,200,,NS,0.0000002,5e15,EC+B+,,0,P,,0,,,,,,,,,,,,,-2575,583,15767.639,302,14731,424,-850,372,8176,4,75958690,322,-38480,300,
39,38,Y,,,0,0,(5/2+),,57,+22-12,MS,0.057,0.017,EC+B+,100,0,P,,0,ECP,,0,,,,,,-14399,448,,,-2782,285,11364.436,203,16030,362,-520,200,8278,3,76950146,218,-46439,203,
39,39,Y,,,0,0,(0+),,53,8,MS,0.053,0.008,EC+B+,100,0,ECP,,0,,,,= 1,,,,,-11323,499,-28205,499,-2682,298,11000.941,298,13806,361,1659,298,8349,4,77943990,320,-52173,298,
39,40,Y,,,0,0,(5/2+),,14.8,6,S,14.8,0.6,EC+B+,100,0,ECP,,0,,,,,,,,,-11048,310,-25039,407,-3024.05,79,7659.056,80,13716,308,1932.86,80,8416.967,1002,78937930,85000,-57817.833,79177,
39,41,Y,,,0,0,(4-),,30.1,5,S,30.1,0.5,EC+B+,100,0,ECP,,0,,,,,,,,,-6788,300,-22449,300,-3093.99,6,9163.307,7,11401.64,79,2960.23,10,8454.275,78,79934354.755,6701,-61148.152,6242,
39,42,Y,,,0,0,(5/2+),,70.4,10,S,70.4,1,EC+B+,100,0,,,,,,,,,,,,-8252.773,94236,-19424,300,-3307.34,6,5815.213,6,12636.08,8,2690.42,6,8505.902,67,80929454.283,5802,-65712.912,5405,
39,43,Y,,,0,0,1+,,8.30,20,S,8.3,0.2,EC+B+,100,0,,,,,,,,,,,,-4432.804,12457,-18675.27,94,-3553.59,6,7945.962,8,10422.50,8,3824.94,6,8529.275,67,81926930.188,5902,-68064.091,5499,
39,44,Y,,,0,0,9/2+,,7.08,8,M,424.8,4.8,EC+B+,100,0,,,,,,,,,,,,-6294.012,19707,-16645.70,22,-3827.6,19,4591.941,20,12212.89,19,3484.58,20,8573.656,224,82922484.025,20000,-72205.665,18631,
39,45,Y,,,0,0,(6+),,39.5,8,M,2370,48,EC+B+,100,0,,,,,,,,,,,,-2472.745,6977,-16054.09,8,-4143.88,5,6755.139,4,9760.08,19,4385.80,8,8587.78,51,83920671.061,4615,-73894.431,4299,
39,46,Y,,,0,0,(1/2)-,,2.68,5,H,9648,180,EC+B+,100,0,,,,,,,,,,,,-4666.934,20026,-14491.75,20,-4810.37,20,3261.157,19,12019.01,19,4481.52,19,8628.148,223,84916433.039,20360,-77842.123,18965,
39,47,Y,4.2513,23,0,0,4-,,14.74,2,H,53064,72,EC+B+,100,0,,,,,,,,0.6,,,,-1314.075,14585,-14179.22,16,-5520.2,14,5240.0,14,9512.28,24,5468.78,14,8638.428,164,85914886.098,15182,-79283.089,14142,
39,48,Y,4.2498,22,0,0,1/2-,,79.8,3,H,287280,1080,EC+B+,100,0,,,,,,,,-0.19,,,,-3671.239,4296,-13120.68,4,-6372.66,259,1861.69,112,11806.60,14,5784.26,112,8674.844,13,86910876.102,1210,-83018.376,1128,
39,49,Y,4.2441,21,0,0,4-,,106.626,21,D,9212486.4,1814.4,EC+B+,100,0,,,,,,,,-0.42,,0.16,,-670.147,5608,-13023.20,4,-6964.97,266,3622.6,15,9351.96,188,6707.92,150,8682.539,17,87909501.276,1610,-84299.018,1500,
39,50,Y,4.2430,21,0,0,1/2-,,STABLE,,,,,,,,,,,,,,,-0.1374154,,,,-2832.792,2776,-12150.80,6,-7965.94,161,-1499.335,1615,11480.65,220,7075.71,161,8713.978,18,88905841.205,1730,-87708.352,1612,
39,51,Y,4.2573,26,0,0,2-,,64.00,21,H,230400,756,B-,100,0,,,,,,,,-1.63,,-0.155,,2278.474,1609,-9689.82,278,-6171.98,162,-545.935,2666,6857.03,10,7574.02,161,8693.345,18,89907144.8,1729,-86494.062,1611,
39,52,Y,,,0,0,1/2-,,58.51,6,D,5055264,5184,B-,100,0,,,,,,,,0.1641,,,,1544.271,1840,-5650.08,185,-4178.42,184,-2699.368,6,7928.55,245,7692.14,281,8684.941,20,90907298.066,1978,-86351.295,1843,
39,53,Y,4.2887,50,0,0,2-,,3.54,1,H,12744,36,B-,100,0,,,,,,,,-0.67,,0,,3642.535,9127,-4992.24,9,-4632.41,9,-1949.131,10,6536.51,9,8453.54,11,8661.589,99,91908945.745,9798,-84816.492,9127,
39,54,Y,4.3052,65,0,0,1/2-,,10.18,8,H,36648,288,B-,100,0,,,,,,,,-0.139,,,,2894.875,10483,-3839.45,10,-4939.68,12,-4141.319,13,7481.98,14,8648.77,11,8648.905,113,92909578.422,11259,-84227.157,10488,
39,55,Y,4.3142,74,0,0,2-,,18.7,1,M,1122,6,B-,100,0,,,,,,,,,,,,4917.859,6380,-3300.75,6,-5411.97,9,-3505.752,7,6195.62,12,9554.59,10,8622.806,68,93911592.063,6849,-82351.463,6380,
39,56,Y,4.3284,87,0,0,1/2-,,10.3,1,M,618,6,B-,100,0,,,,,,,,-0.16,,,,4451.092,6772,-2010.84,7,-5888.73,10,-6089.297,9,6928.70,9,9652.11,7,8604.973,71,94912818.711,7277,-81208.848,6779,
39,57,Y,4.3402,99,0,0,0-,,5.34,5,S,5.34,0.05,B-,100,0,,,,,,,,,,,,7102.951,6087,-747.27,6,-5988.37,9,-5411.738,10,5198.36,9,10505.31,8,8569.488,63,95915902.953,6535,-78335.895,6088,
39,58,Y,4.3580,115,0,0,(1/2-),,3.75,3,S,3.75,0.03,B-,100,0,B-N,0.055,0.004,,,,,-0.12,,,,6821.237,6707,1246.11,7,-5926.44,10,-7539.97,8,5856.85,9,10486.24,11,8541.522,69,96918280.286,7213,-76121.424,6719,
39,59,Y,4.3711,129,0,0,(0)-,,0.548,2,S,0.548,0.002,B-,100,0,B-N,0.331,0.024,,,,,,,,,8991.932,11576,2576.57,8,-6156.91,8,-5871.673,9,4244.67,10,11002.29,9,8497.677,81,97922388.36,8511,-72294.777,7929,
39,60,Y,4.4658,223,0,0,(5/2+),,1.484,7,S,1.484,0.007,B-,100,0,B-N,1.7,0.4,,,,,3.18,,1.55,,6970.792,12409,2565.57,11,-7183.25,21,-8128.424,8,6426.37,10,11515.69,7,8476.755,67,98924154.288,7114,-70649.825,6627,
39,61,Y,4.4705,228,0,0,1- 2-,,735,7,MS,0.735,0.007,B-,100,0,B-N,0.92,0.08,,,,,2.55,,1.71,,9050.041,13830,2221.90,15,-8397.96,12,-7506.493,13,4748.89,13,12094.97,12,8439.476,112,99927721.063,12008,-67327.396,11186,
39,62,Y,4.4863,244,0,0,(5/2+),,0.45,2,S,0.45,0.02,B-,100,0,B-N,1.94,0.18,,,,,,,,,8104.955,10933,3245.12,11,-8966.78,7,-9736.095,11,5804.92,13,12529.07,10,8413.391,70,100930154.138,7614,-65061.002,7092,
39,63,Y,4.4911,248,0,0,HIGH J,,0.36,4,S,0.36,0.04,B-,100,0,B-N,4.9,1.2,,,,,,,,,10414.53,9669,3921.46,9,-9228.95,17,-9013.873,67,4183.49,8,13137.24,9,8371.922,40,101934327.889,4377,-61173.177,4077,
39,64,Y,,,0,0,(5/2+),,0.23,2,S,0.23,0.02,B-,100,0,B-N,8,3,,,,,,,,,9357.759,14518,5058.82,14,-9761.35,12,-11035.575,196,5355.71,12,13587.24,68,8342.638,109,102937243.208,12028,-58457.575,11204,
39,65,Y,,,0,0,,,197,4,MS,0.197,0.004,B-,100,0,B-N,34,10,B-2N,,0,,,,,,11660,401,5680,401,-10242,401,-9958.0,500,3678,401,13931,446,8298,4,103941960,430,-54064,401,
39,66,Y,,,0,0,,,95,9,MS,0.095,0.009,B-,100,0,B-N,82,0,B-2N,,0,,,,,,10194.373,1336749,6382.38,1337,-10850,1352,-12660.361,1428,5278,1395,14453,1370,8269.02,12730,104944959,1435000,-51270.361,1336694,
39,67,Y,,,0,0,,,79,+10-5,MS,0.079,0.008,B-,100,0,B-N,,0,B-2N,,0,,,,,,12497,664,7340,503,-10771,585,-11263.0,783,2854,1428,14732,711,8218,5,105950560,540,-46053,503,
39,68,Y,,,0,0,,,33.5,30,MS,0.0335,0.003,B-,100,0,B-N,,0,B-2N,,0,,,,,,12015,1230,8114,664,-11181,643,-13464.0,862,4383,711,14863,783,8182,5,106954520,540,-42364,503,
39,69,Y,,,0,0,,,30,5,MS,0.03,0.005,B-,100,0,B-N,,0,B-2N,,0,,,,,,14056,718,9011,1271,,,,,3004,780,15686,919,8134,6,107959960,640,-37297,596,
39,70,Y,,,0,0,,,25,5,MS,0.025,0.005,B-,100,0,B-2N,,0,B-N,,0,,,,,,12992,862,10082,806,,,,,3975,919,,,8096,6,108964358,751,-33200,700,
40,38,ZR,,,0,0,0+,GT,170,,NS,0.00000017,5e15,EC+B+,,0,,,,,,,,,,,,,,,,-2447,412,11323.0,499,16881,565,1700,448,8194,5,77956146,429,-40850,400,
40,39,Zr,,,0,0,,,56,30,MS,0.056,0.03,EC+B+,100,0,ECP,,0,,,,,,,,,-15120,583,,,-2577,372,11047.833,310,13992,500,1886,423,8267,4,78949790,322,-46770,300,
40,40,Zr,,,0,0,0+,,4.6,6,S,4.6,0.6,EC+B+,100,0,ECP,,0,,,,,,,,,-15940,500,-30781,583,-2537,302,6788.152,300,15661,424,3831,310,8360,4,79941642,322,-54360,300,
40,41,Zr,,,0,0,(3/2-),,5.5,4,S,5.5,0.4,EC+B+,100,0,ECP,0.12,0.02,,,,,,,,,-11100,411,-27111,411,-2081.62,94,8252.773,94,11171,314,3600.96,94,8394.358,1161,80938314,101000,-57460.139,94081,
40,42,Zr,,,0,0,0+,,32,5,S,32,5,EC+B+,100,0,,,,,,,,,,,,-11541,300,-25342,400,-2882.26,13,4432.804,12,14242.46,95,5207.35,12,8465.676,136,81931689,12000,-63631.287,11178,
40,43,Zr,,,0,0,(1/2-),,42,2,S,42,2,EC+B+,100,0,ECP,,0,,,,,,,,,-8355.571,151039,-21893,300,-2859.68,11,6294.011,20,10351.68,13,5136.53,8,8488.399,77,82929240.925,6902,-65911.654,6430,
40,44,Zr,,,0,0,0+,,25.8,5,M,1548,30,EC+B+,100,0,,,,,,,,,,,,-10202.968,14153,-21936.92,151,-3535.14,7,2472.745,7,13581.35,8,6504.99,19,8549.029,65,83923325.662,5903,-71421.686,5499,
40,45,Zr,,,0,0,(7/2+),,7.86,4,M,471.6,2.4,EC+B+,100,0,,,,,,,,,,,,-6895.514,7625,-20027.79,15,-4071.98,7,4666.934,20,9824.82,8,6569.73,8,8564.039,76,84921443.198,6902,-73175.189,6430,
40,46,Zr,,,0,0,0+,,16.5,1,H,59400,360,EC+B+,100,0,,,,,,,,,,,,-8834.96,6552,-19760.66,5,-4383.88,7,1314.075,15,12865.14,7,7415.86,19,8614.051,41,85916296.815,3827,-77969.014,3566,
40,47,Zr,4.2789,30,0,0,9/2+,,1.68,1,H,6048,36,EC+B+,100,0,,,,,,,,-0.895,,0.423,,-5472.651,7963,-18284.40,7,-4974.45,8,3671.239,4,9449.44,5,7353.02,15,8623.654,48,86914817.339,4450,-79347.137,4146,
40,48,Zr,4.2787,25,0,0,0+,,83.4,3,D,7205760,25920,EC,100,0,,,,,,,,,,,,-7455.284,58886,-17825.70,9,-5404.22,6,670.147,6,12353.05,7,7899.47,6,8666.033,61,87910220.709,5800,-83628.871,5403,
40,49,Zr,4.2706,10,0,0,9/2+,,78.41,12,H,282276,432,EC+B+,100,0,,,,,,,,-1.046,,0.275,,-4250.351,23743,-16773.29,59,-6197.2,4,2832.791,3,9318.01,6,7865.51,3,8673.359,35,88908882.332,3310,-84875.561,3083,
40,50,Zr,4.2694,10,0,0,0+,,STABLE,,,,,,,,,,,,,,,,,,,-6111.016,3316,-16218.64,24,-6674.36,12,-2278.473,1615,11968.29,3,8353.15,161,8709.969,1,89904698.758,126,-88772.535,118,
40,51,Zr,4.2845,13,0,0,5/2+,,STABLE,,,,,,,,,,,,,,,-1.30362,,-0.176,,-1257.565,2924,-13305.36,3,-5440.42,10,-1544.271,1846,7194.35,15,8690.47,161,8693.314,1,90905640.223,112,-87895.566,105,
40,52,Zr,4.3057,13,0,0,0+,,STABLE,,,,,,,,,,,,,,,,,,,-2005.736,1782,-9892.34,293,-2962.33,10,-3642.536,9,8634.78,9,9396.70,184,8692.678,1,91905035.322,109,-88459.028,102,
40,53,Zr,,,0,0,5/2+,,1.61E+6,5,Y,50807736000000,1577880000000,B-,100,0,,,,,,,,,,,,90.806,1484,-8740.06,182,-3337.93,47,-2894.875,10,6734.32,45,9594.51,9,8671.62,5,92906470.646,490,-87122.032,457,
40,54,Zr,4.3320,13,0,0,0+,,STABLE,,,,,,,,,,,,,,,,,,,-900.26,1500,-8127.80,150,-3746.11,213,-4917.859,6,8218.61,49,10331.14,10,8666.801,2,93906312.524,175,-87269.322,164,
40,55,Zr,,,0,0,5/2+,,64.032,6,D,5532364.8,518.4,B-,100,0,,,,,,,,1.13,,0.22,,1126.318,985,-7362.19,173,-4432.93,6,-4451.092,7,6461.93,86,10597.45,6,8643.592,9,94908040.267,933,-85659.940,869,
40,56,Zr,4.3512,15,0,0,0+,,2.0E+19,4,Y,6.31152e26,1.262304e26,,,,,,,,,,,,,,,163.971,100,-6723.91,50,-4996.4,3,-7102.951,6,7850.22,88,11518.97,7,8635.327,1,95908277.621,122,-85438.846,114,
40,57,Zr,4.3792,136,0,0,1/2+,,16.749,8,H,60296.4,28.8,B-,100,0,,,,,,,,-0.937,,,,2663.115,4248,-5411.16,41,-5281.74,8,-6821.237,7,5575.13,40,11895.74,6,8603.779,4,96910957.386,444,-82942.661,414,
40,58,Zr,4.4012,164,0,0,0+,,30.7,4,S,30.7,0.4,B-,100,0,,,,,,,,,,,,2237.89,9819,-3752.25,9,-4865.91,9,-8991.932,12,6415.36,8,12454.26,11,8581.448,86,97912735.124,9072,-81286.709,8451,
40,59,Zr,4.4156,181,0,0,(1/2+),,2.1,1,S,2.1,0.1,B-,100,0,,,,,,,,-0.93,,,,4714.724,15950,-2167.34,12,-4925.98,12,-6970.792,12,4405.23,13,12614.81,13,8539.264,106,98916670.835,11274,-77620.617,10502,
40,60,Zr,4.4891,289,0,0,0+,,7.1,4,S,7.1,0.4,B-,100,0,,,,,,,,,,,,3419.963,11398,-2113.41,15,-5878.2,12,-9050.041,14,6828.14,13,13016.58,10,8522.153,81,99918005.444,8748,-76377.437,8148,
40,61,Zr,4.5119,318,0,0,(3/2+),,2.3,1,S,2.3,0.1,B-,100,0,,,,,,,,,,,,5725.534,9143,-1439.87,12,-7009.42,9,-8104.955,11,4859.84,12,13127.53,14,8485.892,83,100921453.11,8951,-73165.957,8339,
40,62,Zr,4.5292,340,0,0,0+,,2.9,2,S,2.9,0.2,B-,100,0,,,,,,,,,,,,4716.837,9053,-767.53,10,-7589.52,9,-10414.53,10,6493.07,12,13815.68,11,8466.355,86,101923147.431,9412,-71587.707,8767,
40,63,Zr,,,0,0,(5/2-),,1.3,1,S,1.3,0.1,B-,100,0,,,,,,,,,,,,7213.337,10036,417.89,10,-7718.85,10,-9357.759,15,4298.94,13,13931.13,10,8425.895,90,102927197.24,9911,-67815.334,9232,
40,64,Zr,,,0,0,0+,,1.2,3,S,1.2,0.3,B-,100,0,,,,,,,,,,,,6094.952,9699,1233.29,10,-8328.07,12,-11660.06,401,5980.04,13,14555.46,15,8402.377,90,103929442.315,10011,-65724.060,9325,
40,65,Zr,,,0,0,(5/2+),,670,28,MS,0.67,0.028,B-,100,0,B-N,2,0,,,,,,,,,8450.817,12770,2282.96,12,-8564.74,15,-10194.373,1337,3811.99,15,14690,401,8358.659,115,104934014.89,13008,-61464.734,12118,
40,66,Zr,,,0,0,0+,,180,9,MS,0.18,0.009,B-,100,0,B-N,7,0,,,,,,,,,7653.37,433164,3294.25,433,-8815.6,438,-12496.987,664,5156.57,433,14568.60,1405,8328.45,4086,105937144,465000,-58549.987,433145,
40,67,Zr,,,0,0,,,146,4,MS,0.146,0.004,B-,100,0,B-N,23,0,,,,,,,,,9344.122,1122479,3752.35,1122,-9382,1139,-12015.688,1230,3901.02,1203,15616,1230,8287.073,10490,106941621,1205000,-54379.688,1122450,
40,68,Zr,,,0,0,0+,,77.4,22,MS,0.0774,0.0022,B-,100,0,B-N,,0,,,,,,,,,8193,401,4299,401,-9672,499,-14056.0,718,5045,1192,16278,643,8257,4,107944870,430,-51353,401,
40,69,Zr,,,0,0,,,56,3,MS,0.056,0.003,B-,100,0,B-2N,,0,B-N,,0,,,,,,10497,566,5282,503,-10007,711,-12993.0,862,2911,643,16185,780,8208,5,108950410,540,-46193,503,
40,70,Zr,,,0,0,0+,,37.5,20,MS,0.0375,0.002,B-,100,0,B-2N,,0,B-N,,0,,,,,,9424,1029,5732,650,-10521,846,,,4765,780,16975,919,8177,5,109953960,640,-42886,596,
40,71,ZR,,,0,0,,,24.0,50,MS,0.024,0.005,B-,100,0,B-2N,,0,B-N,,0,,,,,,11316,760,6679,1092,-11085,989,,,2745,919,,,8128,6,110959678,751,-37560,700,
40,72,ZR,,,0,0,0+,,30,+30-10,MS,0.03,0.02,B-,100,0,B-2N,,0,B-N,,0,,,,,,10463,760,6994,760,,,,,4322,989,,,8094,6,111963703,751,-33810,700,
41,40,Nb,,,0,0,,LT,200,,NS,0.0000002,0,EC+B+,,0,,,,,,,,,,,,-14610,640,,,-2347,448,11100.139,411,16011,565,-711,500,8248,5,80950230,429,-46360,400,
41,41,Nb,,,0,0,(0+),,50,5,MS,0.05,0.005,EC+B+,100,0,ECP,,0,,,,= 1,,,,,-11720,500,-28411,583,-2342,423,11541.287,300,13801,500,1919,314,8315,4,81944079,322,-52090,300,
41,42,Nb,,,0,0,(5/2+),,3.9,2,S,3.9,0.2,EC+B+,100,0,,,,,,,,,,,,-11216,428,-25257,427,-2163.17,170,8355.571,151,13537,336,1213.77,151,8378.304,1818,82938211,162000,-57556.083,150902,
41,43,Nb,,,0,0,(1+ 2+ 3+),,9.8,9,S,9.8,0.9,EC+B+,100,0,ECP,,0,,,,,,,,,-7049,298,-22950,401,-2495.48,14,10202.969,14,11733.95,151,2596.03,15,8418.252,155,83934279,14000,-61218.717,13041,
41,44,Nb,,,0,0,(9/2+),,20.5,12,S,20.5,1.2,EC+B+,100,0,,,,,,,,,,,,-8769.923,16357,-20181,298,-2991.68,7,6895.513,8,13132.28,14,2146.96,7,8473.711,48,84928845.837,4400,-66279.676,4099,
41,45,Nb,,,0,0,(6+),,88,1,S,88,1,EC+B+,100,0,,,,,,,,,,,,-5023.81,6642,-19695.62,17,-3494.88,8,8834.96,7,10925.70,7,3247.84,8,8502.222,64,85925781.535,5903,-69134.054,5499,
41,46,Nb,,,0,0,(1/2)-,,3.7,1,M,222,6,EC+B+,100,0,,,,,,,,,,,,-6989.678,7378,-17835.56,8,-4093.74,20,5472.651,8,12811.75,9,3194.44,8,8551.757,78,86920692.472,7302,-73874.486,6802,
41,47,Nb,,,0,0,(8+),,14.50,11,M,870,6.6,EC+B+,100,0,,,,,,,,,,,,-3487.042,58933,-17360.10,59,-4704.07,59,7455.285,59,10370.42,59,4115.42,59,8572.424,668,87918224.287,63134,-76173.586,58810,
41,48,Nb,,,0,0,(9/2+),,2.03,7,H,7308,252,EC+B+,100,0,,,,,,,,6.216,,,,-5610.275,23953,-16009.98,24,-5208,30,4250.352,24,12522.94,63,4285.31,24,8616.812,266,88913445.272,25369,-80625.209,23631,
41,49,Nb,4.2891,40,0,0,8+,,14.60,5,H,52560,180,EC+B+,100,0,,,,,,,,4.961,,,,-2489.016,3316,-15717.90,5,-5803.35,15,6111.016,3,10107.63,24,5074.93,5,8633.376,37,89911259.204,3561,-82661.519,3317,
41,50,Nb,4.2878,40,0,0,9/2+,,6.8E+2,13,Y,21459168000,4102488000,EC+B+,100,0,,,,,,,,6.521,,-0.25,,-4429.18,6744,-14536.82,5,-6044.54,3,1257.565,2928,12047.80,4,5154.44,293,8670.897,32,90906990.274,3141,-86638.001,2926,
41,51,Nb,4.3026,43,0,0,7+,,3.47E+7,24,Y,1.09504872e15,75738240000000,EC+B+,100,0,,,,,,,,5.136,,-0.35,,355.284,1791,-12315.79,6,-4579.19,233,2005.736,1788,7886.61,3,5846.70,178,8662.372,19,91907188.568,1915,-86453.292,1785,
41,52,Nb,4.3240,17,0,0,9/2+,,STABLE,,,,,,,,,,,,,,,6.1705,,-0.32,,-405.769,1501,-8475.58,150,-1929.4,220,-90.806,1559,8830.86,199,6042.78,149,8664.184,16,92906373.161,1600,-87212.838,1491,
41,53,Nb,,,0,0,6+,,2.03E+4,16,Y,640619280000,50492160000,B-,100,0,,,,,,,,,,,,2045.002,1494,-7633.31,150,-2299.92,220,900.26,15,7227.54,8,6536.00,148,8648.901,16,93907278.992,1601,-86369.062,1491,
41,54,Nb,,,0,0,9/2+,,34.991,6,D,3023222.4,518.4,B-,100,0,,,,,,,,6.141,,0,,925.601,494,-6443.51,50,-2859.88,191,-1126.318,1006,8488.51,157,6805.91,53,8647.212,5,94906831.115,545,-86786.258,508,
41,55,Nb,,,0,0,6+,,23.35,5,H,84060,180,B-,100,0,,,,,,,,4.976,,,,3192.059,107,-5962.28,12,-3211.24,9,-163.97,18,6887.88,51,7231.85,88,8628.886,2,95908101.591,157,-85602.816,147,
41,56,Nb,,,0,0,9/2+,,72.1,7,M,4326,42,B-,100,0,,,,,,,,6.153,,,,1938.915,4248,-4882.22,4,-3803.53,11,-2663.115,4,8074.28,4,7455.90,4,8623.168,44,96908098.414,4561,-85605.776,4249,
41,57,Nb,,,0,0,1+,,2.86,6,S,2.86,0.06,B-,100,0,,,,,,,,,,,,4591.373,5003,-4051.22,5,-3598.05,8,-2237.889,10,5990.14,7,7870.91,5,8596.301,51,97910332.65,5369,-83524.598,5001,
41,58,Nb,4.4062,125,0,0,9/2+,,15.0,2,S,15,0.2,B-,100,0,,,,,,,,5.97,,,,3634.758,12006,-2290.69,12,-3551.41,14,-4714.724,16,6882.06,13,8337.60,15,8578.985,121,98911609.371,12886,-82335.341,12004,
41,59,Nb,,,0,0,1+,,1.5,2,S,1.5,0.2,B-,100,0,,,,,,,,,,,,6395.626,7992,-1898.62,8,-3886.42,10,-3419.962,11,5533.38,14,9465.75,13,8548.529,80,99914333.963,8573,-79797.399,7986,
41,60,Nb,4.4861,203,0,0,(5/2+),,7.1,3,S,7.1,0.3,B-,100,0,,,,,,,,,,,,4628.458,3738,-769.78,4,-5194.98,8,-5725.534,9,7165.41,9,9803.02,9,8534.835,37,100915306.496,4024,-78891.491,3749,
41,61,Nb,,,0,0,(4+),,4.3,4,S,4.3,0.4,B-,100,0,,,,,,,,,,,,7261.517,8675,-855.91,256,-6434.68,8,-4716.837,9,5484.37,5,10427.56,9,8504.928,25,101918083.697,2732,-76304.544,2545,
41,62,Nb,4.5097,227,0,0,(5/2+),,1.5,2,S,1.5,0.2,B-,100,0,,,,,,,,,,,,5931.999,10036,466.07,9,-6803.76,8,-7213.337,10,6795.44,5,10729.93,10,8488.331,38,102919453.403,4224,-75028.671,3935,
41,63,Nb,,,0,0,(1+),,4.9,3,S,4.9,0.3,B-,100,0,B-N,0.06,0.03,,,,,,,,,8530.957,9311,1070.34,10,-6916.53,12,-6094.952,10,4861.66,5,11292.65,10,8453.459,26,103922899.115,2938,-71819.012,2737,
41,64,Nb,,,0,0,(5/2+),,2.95,6,S,2.95,0.06,B-,100,0,B-N,1.7,0.9,,,,,,,,,7421.59,9920,2363.10,10,-7279.47,8,-8450.817,13,6167.86,5,11480.46,10,8431.692,38,104924942.564,4324,-69915.551,4027,
41,65,Nb,,,0,0,(1-),,1.02,5,S,1.02,0.05,B-,100,0,B-N,4.5,0.3,,,,,,,,,9931.17,10026,3062.47,10,-7455.1,6,-7653.37,433,4359.12,6,12027.59,13,8393.271,39,105928927.768,4424,-66203.357,4122,
41,66,Nb,,,0,0,,,300,9,MS,0.3,0.009,B-,100,0,,,,,,,,,,,,8827.75,12232,4339.40,12,-7691.15,14,-9344.122,1122,5591.77,9,12462.79,433,8367.089,75,106931589.672,8612,-63723.810,8023,
41,67,Nb,,,0,0,(2+),,198,6,MS,0.198,0.006,B-,100,0,B-N,6.3,0.5,B-2N,,0,,,,,,11210.177,12373,4934.48,12,-7907,401,-8192.765,401,3893.27,12,12455.05,1122,8325.665,76,107936074.988,8842,-59545.765,8237,
41,68,Nb,,,0,0,(5/2),,0.19,3,S,0.19,0.03,B-,100,0,B-N,31,5,,,,,,,,,9976.202,258732,5994.83,259,-7844.35,1361,-10496.794,566,5215.35,259,12625,477,8297.13,2371,108939141,277500,-56689.794,258490,
